date_id,rest_id,paymentType,transportMode,totalRevenue,totalTime,numberOfDeliveries
2019-09-06,4,Bancomat,scooter,125.35,41.78,7
2017-07-08,1,Satispay,bike,138.31,16.85,6
2018-07-04,1,Satispay,car,70.71,44.74,6
2018-12-15,1,Satispay,scooter,110.89,27.48,5
2016-03-07,4,Satispay,bike,88.96,29.82,6
2018-07-07,18,Satispay,car,87.97,34.59,5
2016-04-24,3,Cash,bike,124.85,22.32,9
2016-05-06,12,Credit card,bike,105.42,30.96,8
2017-03-27,6,Satispay,scooter,111.85,19.39,9
2017-04-11,15,Bancomat,scooter,85.17,37.68,8
2017-07-03,15,Cash,bike,114.87,24.09,6
2017-02-19,18,Cash,scooter,44.17,23.59,8
2017-10-21,11,Cash,bike,136.13,20.93,6
2019-12-20,2,Credit card,scooter,59.85,43.12,9
2017-07-08,8,Cash,car,98.59,43.59,5
2016-10-27,9,Credit card,car,62.31,18.62,9
2018-07-26,11,Cash,bike,139.21,30.70,8
2019-11-18,12,Credit card,scooter,106.48,32.79,7
2017-08-02,14,Satispay,car,131.37,33.46,6
2017-08-02,3,Satispay,scooter,83.71,38.20,8
2019-03-31,3,Bancomat,bike,91.26,35.75,8
2019-05-29,20,Bancomat,bike,45.23,22.09,8
2016-08-28,4,Satispay,scooter,138.66,21.81,6
2016-11-01,24,Bancomat,car,77.76,39.24,5
2018-01-17,10,Cash,scooter,61.67,15.64,9
2017-05-30,21,Cash,car,54.81,36.75,5
2017-09-02,3,Satispay,car,64.64,16.37,6
2019-08-23,21,Cash,car,95.76,43.91,9
2016-05-21,4,Bancomat,scooter,50.82,19.77,9
2018-05-16,8,Cash,bike,86.39,35.48,8
2016-10-17,21,Bancomat,bike,107.09,37.26,8
2019-02-20,12,Cash,car,64.07,33.41,5
2016-01-10,4,Bancomat,scooter,80.25,17.34,7
2017-01-15,24,Satispay,scooter,50.13,28.55,6
2018-12-15,5,Cash,scooter,74.40,38.63,5
2018-05-17,1,Credit card,scooter,124.39,37.05,5
2017-04-19,20,Credit card,bike,97.26,27.28,8
2017-03-17,8,Bancomat,car,63.73,25.19,6
2019-03-23,22,Bancomat,bike,134.47,20.02,5
2017-11-19,1,Credit card,scooter,126.25,42.16,6
2016-07-08,21,Satispay,car,126.68,36.27,9
2019-10-24,23,Satispay,bike,50.46,21.54,8
2017-07-08,23,Credit card,bike,105.98,17.47,7
2018-05-17,8,Bancomat,bike,48.25,18.07,9
2017-06-02,6,Credit card,bike,55.15,32.77,8
2019-09-06,3,Bancomat,car,111.48,22.41,9
2018-07-04,7,Bancomat,bike,87.02,18.09,5
2017-04-11,2,Cash,bike,98.07,31.63,8
2017-02-19,22,Cash,bike,113.32,42.05,7
2017-11-15,7,Bancomat,bike,84.77,25.11,9
2018-07-26,10,Cash,scooter,75.38,20.88,5
2016-10-17,15,Satispay,scooter,119.85,34.30,6
2018-07-04,0,Credit card,bike,131.92,31.03,6
2016-06-15,18,Satispay,bike,101.08,16.37,6
2017-02-01,4,Cash,car,112.25,22.54,9
2017-08-05,22,Satispay,car,137.51,20.35,6
2017-01-15,10,Bancomat,bike,75.58,36.81,8
2016-09-01,19,Satispay,scooter,70.24,32.37,8
2017-07-14,15,Cash,car,82.21,29.63,9
2017-01-30,22,Bancomat,car,85.16,25.63,8
2017-09-02,9,Cash,car,77.19,22.02,6
2016-06-15,2,Satispay,bike,103.30,34.15,7
2017-11-19,19,Cash,bike,49.57,32.02,8
2019-12-08,7,Credit card,scooter,56.72,25.57,6
2017-02-07,5,Credit card,car,40.92,29.35,5
2019-01-19,0,Bancomat,car,129.96,34.02,8
2018-11-16,12,Credit card,car,113.35,18.95,7
2017-01-30,11,Cash,scooter,41.78,40.58,5
2017-01-15,0,Satispay,bike,46.72,21.02,5
2017-03-27,13,Bancomat,bike,123.14,30.19,8
2019-03-12,0,Cash,bike,120.62,40.13,5
2018-05-17,2,Satispay,bike,98.87,44.48,5
2018-01-17,8,Cash,scooter,89.73,21.99,5
2019-04-27,23,Cash,scooter,123.66,20.98,9
2016-06-16,8,Satispay,bike,137.12,33.75,9
2016-01-10,10,Credit card,bike,59.24,31.55,6
2016-12-16,22,Cash,scooter,54.12,23.38,8
2016-03-10,20,Cash,car,109.43,34.82,8
2018-04-20,7,Satispay,scooter,50.98,21.37,6
2016-06-16,18,Bancomat,bike,89.19,44.21,5
2016-10-17,18,Satispay,scooter,82.08,36.53,6
2018-07-26,3,Satispay,scooter,72.77,38.42,7
2016-03-10,22,Satispay,bike,115.64,37.25,9
2019-05-29,6,Bancomat,car,90.10,34.09,5
2017-01-30,4,Cash,bike,79.32,21.15,5
2017-10-21,3,Bancomat,scooter,120.39,25.83,8
2017-05-31,14,Cash,scooter,74.27,18.30,8
2017-11-19,5,Bancomat,car,66.77,19.39,8
2016-07-16,5,Bancomat,bike,55.32,22.61,6
2019-03-12,0,Cash,scooter,86.02,44.23,6
2017-01-30,19,Cash,car,113.75,37.32,6
2017-02-01,24,Bancomat,bike,92.09,20.92,6
2016-08-26,10,Bancomat,bike,107.22,15.60,8
2016-07-03,19,Cash,bike,131.97,35.22,7
2018-01-05,5,Credit card,bike,124.96,39.48,8
2017-02-18,8,Credit card,bike,136.94,17.63,6
2019-11-18,13,Credit card,bike,112.37,44.69,9
2017-08-05,8,Credit card,bike,59.03,36.85,7
2016-04-24,11,Credit card,scooter,137.19,39.51,5
2019-09-27,19,Cash,car,40.74,36.25,7
2017-07-08,14,Satispay,bike,69.20,40.48,6
2016-07-16,18,Satispay,bike,46.50,33.52,5
2019-09-27,9,Bancomat,bike,111.12,44.31,5
2018-01-19,9,Credit card,car,104.32,27.01,7
2016-11-01,15,Bancomat,bike,108.67,32.65,6
2017-03-17,14,Bancomat,car,126.14,26.35,8
2017-07-14,0,Credit card,scooter,58.26,18.06,9
2018-11-16,3,Satispay,scooter,90.45,25.71,5
2018-07-04,5,Cash,bike,48.58,28.81,5
2016-04-20,7,Satispay,car,117.13,25.59,8
2017-02-01,17,Satispay,car,75.85,39.78,6
2019-08-23,17,Cash,car,42.81,19.29,9
2016-05-21,18,Satispay,scooter,77.22,44.43,6
2016-07-16,0,Satispay,bike,42.73,28.26,7
2017-02-07,7,Satispay,car,44.20,34.72,6
2016-03-12,10,Credit card,car,70.09,16.65,6
2016-08-26,10,Credit card,bike,52.55,44.28,8
2019-05-23,0,Cash,bike,66.71,44.66,8
2017-01-30,8,Bancomat,bike,60.79,19.57,7
2016-04-24,8,Cash,car,111.80,21.58,6
2016-05-06,23,Satispay,bike,51.04,30.93,7
2017-11-19,1,Cash,car,57.76,30.41,5
2018-07-04,5,Cash,car,109.20,26.80,6
2018-05-09,24,Cash,bike,66.00,31.06,6
2018-06-29,19,Bancomat,car,73.97,24.18,9
2019-03-12,13,Cash,scooter,130.38,21.76,8
2016-05-13,20,Cash,bike,119.94,17.36,6
2018-05-17,7,Credit card,car,115.10,18.26,7
2018-06-22,10,Bancomat,scooter,124.90,19.91,7
2017-07-01,19,Credit card,scooter,86.26,30.63,6
2016-03-07,11,Satispay,bike,87.98,18.98,5
2017-03-17,15,Satispay,scooter,82.11,40.51,8
2016-03-10,1,Bancomat,scooter,52.88,17.27,5
2019-10-24,4,Satispay,bike,118.41,32.80,5
2016-05-23,21,Cash,car,73.40,19.79,8
2019-09-27,12,Bancomat,car,125.39,38.30,9
2016-04-24,20,Cash,bike,99.54,15.89,5
2019-09-27,21,Satispay,bike,138.21,38.97,9
2017-07-01,10,Credit card,car,44.25,42.82,8
2017-08-05,14,Bancomat,bike,61.41,44.39,7
2019-03-05,7,Credit card,bike,64.49,21.60,9
2017-04-19,3,Cash,car,90.47,34.91,7
2018-05-16,17,Satispay,car,104.27,44.08,7
2019-03-31,8,Cash,bike,116.10,37.61,8
2016-11-24,13,Satispay,scooter,84.73,22.50,8
2017-01-30,5,Cash,bike,40.04,40.84,8
2018-07-26,14,Bancomat,car,106.69,29.18,7
2016-09-01,24,Bancomat,car,65.47,24.87,9
2016-04-20,10,Satispay,scooter,118.03,22.12,7
2016-01-10,23,Cash,scooter,100.11,37.80,8
2018-06-29,4,Satispay,bike,137.49,21.15,6
2019-03-23,13,Satispay,bike,93.88,43.17,9
2019-03-23,9,Cash,scooter,102.37,32.40,9
2016-04-20,24,Bancomat,car,59.01,32.01,7
2019-03-12,3,Bancomat,scooter,94.25,37.43,7
2019-11-18,12,Satispay,car,137.63,23.08,7
2017-07-14,16,Cash,bike,85.24,23.32,6
2019-03-23,7,Bancomat,car,96.17,44.89,9
2017-05-30,22,Cash,bike,112.55,44.12,9
2017-07-14,23,Credit card,bike,83.47,20.60,6
2018-12-19,5,Credit card,car,51.11,19.69,9
2018-05-16,19,Satispay,car,87.47,34.30,8
2019-03-31,18,Satispay,scooter,53.89,24.10,8
2017-07-01,3,Credit card,car,114.59,17.74,7
2018-05-16,15,Credit card,scooter,134.14,40.60,5
2018-01-17,20,Credit card,scooter,108.52,33.55,7
2016-04-20,2,Satispay,car,53.78,40.80,7
2017-01-15,24,Satispay,bike,44.48,44.39,5
2018-01-17,23,Cash,bike,127.54,30.44,8
2019-09-27,19,Satispay,scooter,46.52,41.53,9
2016-08-28,16,Credit card,car,118.93,21.32,8
2016-04-20,2,Cash,scooter,118.20,20.61,9
2018-01-19,0,Credit card,bike,114.40,23.45,9
2017-07-14,21,Bancomat,car,97.26,26.62,6
2018-07-07,14,Satispay,car,40.89,37.78,8
2018-12-19,24,Satispay,bike,123.55,23.37,7
2019-05-23,11,Cash,scooter,139.15,30.10,5
2019-05-29,9,Cash,bike,82.77,40.55,5
2017-05-30,19,Credit card,scooter,47.74,38.38,6
2016-11-01,24,Cash,car,71.56,44.44,9
2017-03-17,10,Credit card,scooter,85.74,37.97,5
2016-03-12,22,Bancomat,bike,103.05,35.08,7
2017-11-03,16,Satispay,bike,82.65,19.80,7
2019-01-19,18,Cash,bike,85.44,34.90,5
2017-06-16,3,Cash,bike,121.61,27.85,8
2019-03-23,2,Satispay,scooter,90.63,43.97,5
2016-08-26,20,Cash,scooter,98.39,26.13,7
2016-06-15,17,Cash,scooter,138.13,40.47,9
2019-05-29,18,Cash,car,114.26,17.78,9
2019-02-20,2,Credit card,bike,98.64,35.95,9
2019-02-20,16,Bancomat,scooter,118.16,33.78,8
2016-04-24,18,Satispay,bike,112.38,18.66,5
2019-01-19,22,Credit card,scooter,126.29,29.16,6
2019-03-23,8,Bancomat,bike,52.65,42.20,8
2016-04-24,11,Credit card,car,47.85,38.64,5
2018-11-16,15,Credit card,bike,61.11,15.50,8
2019-05-29,10,Bancomat,scooter,102.91,23.34,9
2017-11-03,22,Bancomat,car,133.34,31.72,5
2017-06-01,4,Credit card,bike,47.28,23.22,5
2017-01-15,12,Credit card,bike,91.26,38.53,7
2016-10-27,14,Satispay,scooter,135.10,16.68,9
2017-04-11,9,Cash,car,100.03,19.48,7
2016-07-03,9,Satispay,bike,73.93,18.94,5
2018-07-12,11,Credit card,scooter,45.26,41.09,7
2019-08-23,11,Satispay,bike,91.23,24.44,7
2017-05-31,1,Satispay,bike,47.65,33.50,8
2017-07-03,12,Credit card,scooter,87.70,27.03,8
2016-04-20,21,Bancomat,scooter,111.09,36.11,5
2019-09-06,17,Satispay,bike,118.19,39.54,5
2018-05-09,22,Cash,scooter,43.59,27.17,9
2016-05-06,7,Satispay,scooter,49.06,21.70,9
2019-05-06,14,Cash,bike,65.69,33.59,9
2018-06-22,6,Cash,scooter,112.64,43.68,7
2019-12-08,1,Cash,car,97.05,22.41,9
2016-09-01,12,Credit card,car,93.57,17.82,5
2017-02-07,23,Cash,bike,133.34,21.98,7
2019-11-27,14,Cash,bike,118.53,35.28,9
2018-11-16,11,Credit card,bike,58.66,27.59,7
2018-12-09,6,Satispay,scooter,47.29,15.88,5
2017-06-02,8,Credit card,scooter,106.82,19.41,5
2016-07-03,2,Satispay,scooter,99.19,33.98,9
2018-07-04,9,Cash,car,63.35,42.98,9
2018-01-05,12,Credit card,car,98.65,15.24,6
2017-10-21,16,Credit card,scooter,116.72,16.67,6
2017-01-15,11,Credit card,scooter,67.91,37.29,7
2018-12-15,22,Cash,scooter,51.41,41.86,7
2017-05-30,24,Bancomat,bike,46.41,17.52,6
2019-09-06,14,Credit card,car,101.67,20.51,5
2019-01-19,0,Credit card,car,85.75,40.44,7
2017-08-02,3,Cash,scooter,96.87,30.07,7
2019-09-27,3,Cash,scooter,136.58,16.17,9
2017-04-19,2,Satispay,bike,86.04,31.80,6
2017-03-27,8,Credit card,car,109.18,41.80,9
2017-03-27,3,Credit card,bike,69.02,26.48,7
2017-02-19,1,Satispay,bike,73.70,37.70,8
2017-11-19,22,Cash,car,120.05,34.41,8
2016-10-27,12,Cash,bike,81.22,16.84,6
2017-08-05,15,Satispay,car,117.93,44.15,8
2018-01-05,16,Cash,scooter,97.91,23.76,7
2017-02-19,21,Bancomat,car,116.97,23.36,9
2016-11-01,1,Cash,bike,50.61,34.08,9
2019-12-08,23,Satispay,car,40.62,17.41,6
2018-01-05,1,Cash,car,53.87,21.17,6
2017-01-15,15,Satispay,bike,120.68,26.22,5
2018-05-17,6,Satispay,scooter,136.38,25.25,5
2016-07-16,21,Bancomat,bike,69.69,17.57,5
2016-11-24,15,Cash,scooter,117.65,25.18,5
2019-09-27,11,Cash,car,59.20,31.41,5
2018-12-09,18,Credit card,bike,67.77,30.35,8
2016-01-29,11,Cash,bike,124.30,22.48,5
2019-09-06,3,Satispay,scooter,45.80,32.34,5
2018-01-17,12,Credit card,bike,41.25,15.94,5
2017-06-16,14,Bancomat,bike,50.86,22.03,7
2019-12-20,14,Bancomat,bike,53.50,23.15,9
2017-01-30,8,Satispay,scooter,94.20,27.11,7
2018-10-05,0,Bancomat,scooter,50.00,21.04,6
2019-07-23,6,Satispay,bike,95.32,37.07,7
2018-07-04,18,Satispay,bike,62.21,37.43,5
2019-04-27,6,Bancomat,bike,89.33,31.63,9
2018-07-09,20,Cash,bike,74.91,39.25,6
2017-07-01,19,Cash,car,73.00,26.03,9
2016-09-01,3,Bancomat,scooter,59.62,19.67,5
2017-11-15,14,Satispay,bike,100.81,42.57,5
2017-09-02,1,Bancomat,scooter,58.12,23.21,9
2019-02-20,20,Cash,bike,120.49,17.90,7
2016-04-20,18,Credit card,car,94.05,16.57,9
2019-07-09,18,Credit card,bike,45.67,39.73,5
2018-05-27,1,Credit card,scooter,64.94,29.62,9
2018-12-15,2,Bancomat,car,94.33,20.91,9
2017-11-19,21,Credit card,car,112.02,43.41,6
2016-07-08,11,Satispay,scooter,134.57,39.21,7
2019-09-06,18,Satispay,bike,58.88,33.69,5
2019-05-29,4,Bancomat,scooter,94.37,24.35,8
2018-12-19,7,Cash,car,49.24,21.98,8
2019-03-05,11,Satispay,bike,127.08,16.06,5
2018-07-04,13,Bancomat,scooter,61.15,25.34,7
2019-10-24,14,Satispay,bike,104.34,34.57,8
2017-01-30,20,Credit card,bike,120.57,26.75,6
2017-06-01,17,Satispay,scooter,88.25,25.18,6
2016-05-06,8,Bancomat,scooter,133.17,31.18,8
2018-12-09,4,Bancomat,car,116.80,39.74,6
2018-05-17,13,Cash,scooter,106.61,42.23,8
2016-05-13,24,Credit card,scooter,56.48,41.22,8
2018-10-05,5,Satispay,car,83.97,35.41,7
2017-07-14,16,Credit card,car,49.07,21.10,9
2018-10-05,17,Credit card,bike,133.77,17.87,5
2016-10-17,13,Credit card,bike,131.07,42.73,8
2016-08-28,16,Credit card,bike,95.10,25.41,9
2019-07-09,21,Bancomat,scooter,48.41,39.84,5
2019-09-27,22,Credit card,scooter,105.23,15.58,8
2019-11-18,2,Cash,bike,66.55,41.51,5
2017-10-21,5,Credit card,bike,122.03,30.81,7
2017-08-05,23,Bancomat,car,73.23,20.23,7
2017-02-01,22,Cash,bike,112.19,32.04,5
2016-10-17,6,Credit card,scooter,91.57,32.75,7
2016-05-06,21,Bancomat,bike,85.06,24.90,6
2016-10-17,19,Cash,scooter,91.45,25.87,8
2019-05-09,16,Satispay,scooter,129.53,18.98,6
2019-09-06,23,Credit card,bike,55.37,33.36,5
2018-05-16,10,Cash,bike,68.54,22.28,5
2017-10-21,7,Bancomat,bike,89.85,20.52,5
2018-12-19,23,Credit card,car,112.02,20.26,6
2016-05-13,2,Satispay,car,124.22,24.88,7
2019-05-29,1,Cash,scooter,50.50,20.48,8
2019-01-19,19,Satispay,scooter,78.71,44.86,9
2019-02-20,5,Credit card,car,43.56,19.36,5
2017-07-01,22,Satispay,bike,84.84,24.56,9
2018-06-29,14,Credit card,scooter,132.43,16.15,7
2019-03-05,16,Cash,car,67.07,16.48,9
2016-03-12,18,Satispay,car,133.43,27.76,5
2016-12-16,5,Cash,car,73.43,16.29,8
2019-05-23,1,Satispay,car,64.50,34.06,7
2019-09-27,12,Bancomat,scooter,99.55,17.50,7
2018-12-15,20,Bancomat,car,132.50,37.01,8
2016-07-03,1,Satispay,car,97.97,44.37,5
2017-06-01,7,Bancomat,bike,106.52,29.73,5
2018-01-17,20,Credit card,car,102.85,19.27,8
2017-02-01,15,Bancomat,car,77.64,19.85,6
2018-06-22,15,Bancomat,car,110.95,37.92,8
2019-09-08,23,Bancomat,scooter,93.21,44.21,6
2017-06-01,1,Satispay,bike,121.16,32.56,7
2016-11-24,16,Bancomat,car,61.60,38.29,6
2017-02-07,9,Bancomat,bike,58.24,30.27,9
2019-12-20,5,Credit card,car,61.23,36.66,8
2018-07-09,12,Cash,scooter,135.68,29.75,5
2019-12-08,11,Satispay,car,128.37,43.58,8
2016-11-01,7,Credit card,car,55.42,16.99,7
2016-03-07,16,Cash,car,89.17,40.32,8
2019-07-23,18,Satispay,car,94.34,26.78,7
2017-06-01,0,Credit card,scooter,58.20,34.94,9
2017-03-27,24,Cash,scooter,108.52,41.18,7
2017-06-02,19,Bancomat,scooter,77.22,15.58,9
2017-04-19,5,Credit card,bike,122.84,21.44,7
2018-12-09,1,Satispay,scooter,48.00,19.16,7
2018-12-10,4,Satispay,bike,100.42,28.26,5
2019-09-08,8,Bancomat,bike,48.81,33.60,7
2018-05-09,15,Credit card,car,116.89,41.24,5
2018-12-09,19,Satispay,bike,136.14,24.56,5
2016-04-20,3,Credit card,scooter,53.37,41.28,9
2017-04-19,0,Credit card,car,127.66,15.22,7
2019-09-08,6,Credit card,scooter,124.84,36.68,8
2019-04-27,7,Cash,scooter,55.87,30.56,6
2019-09-08,11,Bancomat,bike,57.12,40.29,9
2017-03-17,19,Credit card,car,43.72,27.85,9
2019-02-20,11,Cash,bike,115.94,16.58,9
2019-08-23,19,Bancomat,scooter,72.71,30.24,5
2017-01-15,23,Cash,scooter,133.73,20.88,7
2016-08-28,4,Cash,bike,73.43,17.23,5
2019-12-20,9,Satispay,bike,106.87,33.59,5
2019-03-12,15,Bancomat,car,122.08,44.75,5
2018-07-04,11,Credit card,bike,121.08,23.83,7
2017-02-18,23,Cash,scooter,54.79,42.91,6
2018-07-09,23,Bancomat,bike,120.26,34.43,8
2018-07-07,2,Bancomat,car,56.69,26.32,8
2016-11-24,3,Credit card,car,56.64,30.97,5
2018-12-09,6,Bancomat,car,60.32,33.20,7
2016-01-29,16,Bancomat,bike,111.03,34.47,8
2018-05-27,23,Credit card,scooter,66.78,34.32,7
2016-11-24,7,Bancomat,bike,78.96,38.94,9
2016-08-28,18,Bancomat,scooter,114.22,32.16,5
2018-01-05,11,Satispay,car,124.09,26.44,9
2017-11-19,13,Credit card,car,73.90,33.23,9
2019-08-23,16,Cash,bike,64.65,22.01,6
2019-04-27,12,Cash,bike,45.98,32.77,7
2017-07-08,0,Satispay,scooter,105.28,44.76,7
2019-10-24,19,Cash,bike,132.16,18.74,8
2017-11-03,9,Bancomat,car,88.39,36.65,7
2018-05-09,6,Bancomat,bike,51.57,25.36,5
2018-01-05,10,Credit card,scooter,61.20,28.26,7
2016-04-20,23,Cash,car,121.62,18.21,7
2019-07-23,4,Bancomat,bike,81.80,32.65,6
2019-07-23,21,Bancomat,car,53.91,34.18,5
2019-02-20,11,Credit card,bike,71.10,26.61,9
2016-01-29,1,Bancomat,car,129.60,41.19,7
2017-09-02,2,Satispay,car,137.92,33.67,6
2017-07-03,1,Cash,car,91.81,33.66,8
2019-07-09,22,Satispay,bike,73.27,44.27,8
2018-12-15,12,Satispay,car,107.38,15.54,6
2018-12-15,14,Credit card,bike,88.61,31.32,9
2016-10-27,21,Satispay,bike,72.51,28.01,6
2017-05-31,15,Cash,bike,117.94,18.51,8
2018-01-05,16,Credit card,bike,127.16,32.95,8
2016-05-06,10,Cash,car,116.77,24.14,5
2017-10-21,16,Bancomat,scooter,99.70,28.54,9
2019-01-19,11,Credit card,scooter,86.88,21.59,7
2017-07-08,12,Credit card,scooter,91.57,36.43,7
2019-12-20,7,Credit card,scooter,132.78,20.74,7
2017-07-01,24,Credit card,bike,121.46,25.34,6
2019-02-20,9,Bancomat,scooter,116.20,36.61,8
2016-09-01,3,Cash,bike,77.65,18.27,8
2018-05-16,16,Credit card,scooter,53.63,29.95,8
2018-07-07,4,Bancomat,scooter,116.14,41.90,5
2017-10-21,14,Credit card,bike,80.46,23.99,9
2018-04-20,8,Bancomat,scooter,117.24,17.30,7
2017-08-02,19,Satispay,scooter,41.49,40.33,9
2016-07-03,23,Bancomat,scooter,52.28,26.86,6
2016-06-16,0,Bancomat,car,104.90,16.45,6
2016-03-07,19,Satispay,scooter,106.06,22.05,5
2019-02-20,5,Cash,bike,92.29,25.37,7
2017-07-14,4,Credit card,scooter,67.01,32.38,6
2018-01-05,14,Bancomat,bike,127.74,18.28,7
2018-12-09,12,Credit card,car,74.50,38.57,5
2019-05-09,19,Bancomat,scooter,88.98,28.70,8
2016-08-28,23,Bancomat,scooter,83.72,40.78,6
2017-03-17,17,Bancomat,car,80.30,30.20,6
2018-07-04,6,Bancomat,car,112.50,37.43,6
2019-05-29,22,Satispay,car,105.24,15.02,5
2016-07-16,8,Credit card,scooter,76.32,38.67,6
2017-06-01,6,Bancomat,scooter,44.69,40.07,7
2018-07-04,0,Cash,car,107.69,41.97,5
2019-11-27,6,Bancomat,scooter,136.23,39.82,7
2018-01-17,8,Credit card,car,74.64,41.18,7
2019-09-27,18,Satispay,car,93.09,32.95,8
2017-07-01,16,Credit card,car,59.85,18.32,6
2018-10-05,24,Bancomat,scooter,129.88,17.30,6
2018-10-05,15,Satispay,car,132.87,42.57,6
2016-08-26,17,Bancomat,car,126.03,38.53,7
2018-07-09,21,Cash,bike,62.15,31.79,9
2019-05-23,17,Satispay,scooter,91.75,27.27,8
2017-07-14,22,Bancomat,bike,49.80,21.52,6
2019-05-23,13,Satispay,car,53.88,37.09,9
2017-04-11,1,Credit card,car,109.46,15.15,6
2018-12-19,7,Credit card,bike,111.56,44.70,6
2019-11-27,11,Cash,scooter,101.72,39.57,8
2019-08-23,11,Satispay,car,100.10,21.56,8
2017-05-30,21,Satispay,car,123.84,16.60,8
2016-10-17,16,Bancomat,car,131.77,25.35,9
2017-03-17,2,Credit card,scooter,53.56,38.16,9
2017-05-30,18,Satispay,car,84.36,40.22,8
2019-05-23,6,Satispay,scooter,95.35,44.68,6
2016-08-28,23,Cash,bike,85.25,16.67,5
2019-07-09,9,Bancomat,car,68.49,37.66,7
2017-07-03,13,Cash,car,100.81,19.88,9
2017-07-08,24,Credit card,car,120.87,41.52,7
2017-07-03,20,Credit card,bike,124.65,20.50,7
2018-05-16,21,Bancomat,car,98.53,26.87,9
2016-10-27,3,Bancomat,bike,96.43,24.80,6
2018-06-29,23,Credit card,car,78.50,21.52,5
2016-11-01,12,Bancomat,scooter,129.88,32.85,9
2019-03-31,14,Satispay,scooter,128.21,26.21,5
2017-02-18,9,Satispay,scooter,126.50,37.46,6
2017-01-30,14,Cash,scooter,123.32,38.57,8
2018-11-16,7,Credit card,scooter,45.04,30.44,6
2016-04-24,17,Cash,scooter,131.11,15.11,7
2016-06-15,13,Satispay,bike,76.05,34.74,8
2019-05-06,12,Credit card,bike,72.72,35.70,5
2017-05-30,7,Credit card,bike,78.35,39.41,9
2017-11-03,19,Satispay,bike,134.92,17.68,8
2018-05-27,22,Satispay,bike,126.38,33.80,7
2019-03-12,23,Satispay,bike,105.94,35.89,7
2016-06-15,2,Cash,bike,109.03,36.28,9
2018-05-09,16,Credit card,scooter,49.48,42.86,9
2018-07-07,23,Credit card,scooter,76.45,43.21,5
2016-03-07,3,Satispay,scooter,127.27,16.35,5
2016-08-26,10,Satispay,scooter,69.32,21.97,8
2016-07-03,8,Bancomat,scooter,103.55,25.11,5
2017-10-21,21,Bancomat,car,70.46,41.79,9
2019-11-27,22,Credit card,bike,40.26,43.94,5
2019-01-19,14,Cash,car,56.55,18.93,7
2017-08-05,14,Satispay,car,53.66,15.77,7
2018-05-09,18,Bancomat,car,65.63,40.62,9
2019-11-18,4,Bancomat,car,96.46,26.36,9
2019-09-27,14,Bancomat,bike,45.61,21.40,9
2017-09-02,2,Bancomat,scooter,53.39,34.06,8
2017-07-08,13,Bancomat,bike,73.22,27.80,5
2019-04-27,7,Bancomat,bike,128.22,24.46,9
2019-03-12,15,Bancomat,scooter,72.52,23.30,8
2017-03-17,13,Satispay,bike,120.41,27.81,5
2018-12-15,14,Bancomat,scooter,55.80,30.89,5
2019-05-29,4,Credit card,scooter,58.74,28.73,6
2016-03-10,13,Bancomat,car,69.85,15.54,8
2016-11-01,8,Credit card,bike,118.15,23.79,9
2019-05-09,23,Credit card,scooter,63.31,27.98,9
2018-07-04,11,Cash,car,91.79,37.99,8
2016-10-17,2,Cash,scooter,46.34,15.73,8
2016-06-16,22,Satispay,bike,107.97,30.16,6
2016-06-15,4,Credit card,bike,75.49,37.77,5
2017-05-31,12,Bancomat,car,123.42,27.08,8
2019-04-27,7,Cash,bike,108.66,36.99,9
2019-03-05,6,Credit card,car,73.95,19.61,5
2018-07-09,15,Cash,scooter,54.84,28.88,5
2018-12-10,0,Bancomat,car,98.59,39.96,5
2018-12-09,21,Satispay,scooter,62.07,36.13,5
2017-08-02,24,Credit card,car,40.39,15.12,5
2017-05-30,3,Credit card,bike,45.51,30.89,7
2017-03-17,22,Bancomat,scooter,82.96,37.89,6
2017-01-15,14,Credit card,bike,43.54,21.86,8
2016-05-06,18,Bancomat,car,119.81,35.82,7
2016-01-10,23,Bancomat,scooter,76.15,25.67,9
2016-09-01,21,Cash,bike,92.88,40.30,6
2017-03-17,8,Bancomat,scooter,87.26,24.96,9
2016-05-23,13,Credit card,car,136.14,23.42,5
2019-05-09,3,Satispay,scooter,112.81,26.95,7
2018-06-22,1,Satispay,bike,103.71,19.41,8
2017-02-07,5,Satispay,scooter,125.98,31.61,5
2018-12-10,0,Cash,car,136.27,17.96,8
2017-11-03,14,Bancomat,bike,135.04,33.03,8
2018-07-26,23,Satispay,scooter,136.90,38.52,7
2016-05-23,23,Bancomat,scooter,51.15,32.82,5
2016-05-23,14,Satispay,car,109.31,22.52,6
2017-02-07,17,Satispay,scooter,123.83,29.71,9
2018-07-09,5,Cash,bike,121.66,25.25,7
2017-01-30,4,Cash,car,66.15,21.15,7
2018-12-09,21,Satispay,car,123.85,26.08,9
2016-11-01,8,Cash,bike,81.30,34.54,8
2018-05-16,3,Cash,scooter,125.43,18.76,5
2017-11-15,3,Credit card,bike,53.53,43.82,8
2016-12-16,12,Satispay,car,138.02,43.01,7
2019-07-23,21,Cash,scooter,58.50,39.98,9
2016-10-27,4,Cash,scooter,129.43,23.34,5
2017-11-19,15,Satispay,car,84.82,31.67,8
2016-05-23,0,Satispay,scooter,46.14,32.63,6
2018-07-12,19,Credit card,car,58.25,27.53,7
2017-02-19,21,Credit card,car,102.13,29.89,9
2018-11-16,11,Satispay,bike,43.58,25.02,5
2016-06-16,19,Satispay,scooter,94.18,27.17,5
